year,payer,molecule,apcd_drug_name,ther_class,number_scripts,unique_members,total_cost,cost_per_user,cost_per_script,cost_per_days_supply,cost_per_unit_dispensed,yearly_pct_change_cost_per_script,days_supply_median,days_supply_mean,quantity_median,quantity_mean,insurer_paid_median,insurer_paid_mean,insurer_paid_sum,member_paid_median,member_paid_mean,member_paid_sum,total_paid_median,total_paid_mean,total_paid_sum,pct_total_pharm_spending,pct_scripts_0_18,pct_scripts_19_44,pct_scripts_45_64,pct_scripts_65_plus,pct_scripts_female,pct_scripts_male,pct_scripts_urban_core,pct_scripts_suburban,pct_scripts_micropolitan,pct_scripts_rural_smalltown,source_file,source_url,date_accessed,record_type,npropname,total_scripts_filled,total_cost_rank,cost_per_user_rank,cost_per_script_rank,cost_per_days_supply_rank,cost_per_unit_dispensed_rank,total_scripts_filled_rank,yearly_pct_change_cost_per_script_rank,days_supply_stddev,quantity_stddev,insurer_paid_stddev,member_paid_stddev,total_paid_stddev
2014,COMMERCIAL,rescue_diazepam,DIAZEPAM (ANTICONVULSANT),Neuromuscular Drugs,1175,785,493530.82,628.7,420.02,49.53,177.78,-0.139,2,8.4,1,2.3,289.26,386.74,454425.45,0,33.21,39032.38,311.31,420.02,493530.82,9.66835832373e-05,,,,,0.433191489361702,0.566808510638297,0.673191489361702,0.133617021276595,0.0587234042553191,0.134468085106382,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,DIAZEPAM (ANTICONVULSANT),1175,500,461,291,140,71,730,968,10.8,4.9,276.64,80.2,266.24
2014,COMMERCIAL,rufinamide,RUFINAMIDE,Neuromuscular Drugs,474,73,1018604.46,13953.48,2148.95,64.3,9.37,0.084,30,33.4,150,229.1,1515.07,2105.4,997962.62,0,41.54,19691.21,1531.18,2148.95,1018604.46,0.0001995464621526,0.421940928270042,0.478902953586497,0.0991561181434599,0,0.521097046413502,0.478902953586497,0.753164556962025,0.130801687763713,0.0379746835443037,0.0780590717299578,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,RUFINAMIDE,474,364,77,96,119,377,919,361,17.1,220.8,2369.23,193.94,2400.58
2014,COMMERCIAL,tiagabine,TIAGABINE HCL,Neuromuscular Drugs,239,62,131248.44,2116.91,549.15,14.02,5,-0.213,30,39.1,60,109.8,305,516.94,123550.58,5,30.63,7321.95,332.62,549.15,131248.44,2.57118075696e-05,,,,,0.635983263598326,0.364016736401673,,,,,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,TIAGABINE HCL,239,780,217,236,330,537,1050,1148,26.4,135.9,656.61,89.15,652.01
2014,COMMERCIAL,topiramate,TOPIRAMATE,Neuromuscular Drugs,80154,18941,2377270.42,125.5,29.65,0.7,0.3,-0.104,30,42.1,60,98.2,3.4,20.97,1681047.93,6.11,8.67,695318.8,10.42,29.65,2377270.42,0.0004657115892573,0.064425979988522,0.486513461586446,0.431681513087306,0.0173790453377248,0.84135539087257,0.158644609127429,0.60921476158395,0.132195523617037,0.11356887990618,0.145020834892831,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,TOPIRAMATE,80154,197,894,1059,1180,1202,82,874,24.6,82.7,125.08,22.1,131.51
2014,COMMERCIAL,valproate,DIVALPROEX SODIUM,Neuromuscular Drugs,42064,8070,6663470.37,825.7,158.41,4.07,1.49,0.459,30,38.8,90,106.2,75.59,137.24,5773213.09,10,21.1,887953.86,97.05,158.41,6663470.37,0.0013053859375332,0.118961582350703,0.418885507797641,0.41341764929631,0.0487352605553442,0.446557626473944,0.553442373526055,0.671619437048307,0.120910992772917,0.090885317611259,0.116584252567516,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,DIVALPROEX SODIUM,42064,85,401,576,680,821,140,97,22.5,92.7,188.27,56.57,198.18
2014,COMMERCIAL,valproate,VALPROATE SODIUM,Neuromuscular Drugs,962,200,23055.74,115.27,23.96,0.76,0.05,-0.073,30,31.3,450,433.1,13.34,20.16,19399.63,0,3.79,3655.56,16.95,23.96,23055.74,4.5166613047e-06,0.586278586278586,0.305613305613305,0.0696465696465696,0.0384615384615384,0.398128898128898,0.601871101871101,0.668399168399168,0.0831600831600831,0.0519750519750519,0.196465696465696,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,VALPROATE SODIUM,962,1074,921,1119,1161,1455,773,762,14.8,271.3,25.7,6.55,25.48
2014,COMMERCIAL,valproate,VALPROIC ACID,Neuromuscular Drugs,765,175,26251.41,150,34.31,0.89,0.23,-0.2,30,38.3,120,148.1,14.29,22.14,16944.54,8,12.16,9304.86,24.85,34.31,26251.41,5.1426988568e-06,0.0758169934640522,0.329411764705882,0.55032679738562,0.0444444444444444,0.430065359477124,0.569934640522875,0.573856209150326,0.116339869281045,0.112418300653594,0.197385620915032,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,VALPROIC ACID,765,1058,841,1014,1108,1257,819,1124,22.3,125.8,25.91,20.6,32.76
2014,COMMERCIAL,vigabatrin,VIGABATRIN,Neuromuscular Drugs,164,27,1694911.02,62774.48,10334.82,345.68,74.39,0.032,30,29.8,120,138.9,8521.79,9981.2,1636916.95,0,353.62,57994.07,8521.79,10334.82,1694911.02,0.000332036144535,0.878048780487804,0.121951219512195,0,0,0.548780487804878,0.451219512195121,0.719512195121951,0.0792682926829268,0.0914634146341463,0.109756097560975,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,VIGABATRIN,164,265,19,17,23,128,1116,478,0.8,68.9,4986.33,968.39,5053.11
2014,COMMERCIAL,zonisamide,ZONISAMIDE,Neuromuscular Drugs,5500,1106,422580.09,382.07,76.83,1.96,0.61,0.051,30,39.1,90,124.5,21.27,63.4,348753.33,8,13.41,73788.85,29.69,76.83,422580.09,8.27842064776e-05,0.169636363636363,0.430727272727272,0.367090909090909,0.0325454545454545,0.693454545454545,0.306545454545454,0.70890909090909,0.098,0.0747272727272727,0.118363636363636,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,ZONISAMIDE,5500,542,595,769,886,1046,426,438,22.5,109.1,237.7,36.21,252.2
2014,MEDICARE,carbamazepine,CARBAMAZEPINE,Neuromuscular Drugs,35956,4765,3420092.03,717.75,95.11,2.52,0.84,0.214,30,37.6,90,113.1,49.2,83.79,3012804.19,0,11.22,403716.8,58.48,95.11,3420092.03,0.0006700022350413,0,0.196406719323617,0.374819223495383,0.428774057180998,0.526727110913338,0.473272889086661,0.549171209255757,0.0920569585048392,0.151129157859606,0.207642674379797,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,CARBAMAZEPINE,35956,113,376,576,665,779,132,233,21.6,113.6,108.88,33.26,116.5
2014,MEDICARE,clobazam,CLOBAZAM,Neuromuscular Drugs,293,45,132457.43,2943.49,452.07,15.01,8.71,0.351,30,30.1,45,51.8,377.19,448.76,131486.98,0,3.31,970.45,427.76,452.07,132457.43,2.59486509045e-05,0,0.610921501706484,0.334470989761092,0.0546075085324232,0.337883959044368,0.662116040955631,,,,,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,CLOBAZAM,293,622,137,187,243,320,882,150,10.4,31.8,297.42,24.04,295.22
2014,MEDICARE,ethosuximide,ETHOSUXIMIDE,Neuromuscular Drugs,481,59,95376.74,1616.55,198.28,5.33,1.6,0.423,30,37.1,112,123.6,156.69,187.28,90082.23,0,10.94,5263.86,160.28,198.28,95376.74,1.8684476444e-05,0,0.471933471933471,0.324324324324324,0.203742203742203,0.694386694386694,0.305613305613305,0.451143451143451,0.0769230769230769,0.207900207900207,0.264033264033264,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,ETHOSUXIMIDE,481,678,214,401,491,646,788,124,20.5,91.8,141.8,32.73,141.01
2014,MEDICARE,felbamate,FELBAMATE,Neuromuscular Drugs,2130,210,1745424.22,8311.54,819.44,25.26,6.18,-0.069,30,32.4,135,132.5,697.47,800.53,1705145.7,0,18.83,40115.99,715.08,819.44,1745424.22,0.0003419317720801,0,0.473708920187793,0.398591549295774,0.127699530516431,0.465258215962441,0.534741784037558,0.62206572769953,0.112676056338028,0.0906103286384976,0.174647887323943,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,FELBAMATE,2130,190,80,122,176,388,523,880,13.6,101.2,514.21,103.65,521.82
2014,MEDICARE,lacosamide,LACOSAMIDE,Neuromuscular Drugs,4436,485,2966659.06,6116.82,668.76,22.74,9.15,0.032,30,29.4,60,73,606.72,631.33,2800621.2,0,36.86,163544.64,626.87,668.76,2966659.06,0.0005811738933836,0,0.323264201983769,0.397655545536519,0.279080252479711,0.497971145175834,0.502028854824165,0.661632100991884,0.0685302073940486,0.121731289449954,0.148106402164111,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,LACOSAMIDE,4436,130,94,138,192,308,387,577,13.5,87.9,418.09,118.84,423.17
2014,MEDICARE,lamotrigine,LAMOTRIGINE,Neuromuscular Drugs,61716,7769,3226706.53,415.33,52.28,1.47,0.75,-0.049,30,35.4,60,69,9.25,47.71,2944597.99,1.16,4.52,279352.26,11.16,52.28,3226706.53,0.0006321176646589,0,0.313759802968436,0.440355823449348,0.245884373582215,0.627681638473005,0.372318361526994,0.572379933890725,0.0915969926761293,0.155421608659018,0.180601464774126,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,LAMOTRIGINE,61716,120,499,725,786,806,82,819,18.6,62.4,200.35,26.98,206.99
2014,MEDICARE,levetiracetam,LEVETIRACETAM,Neuromuscular Drugs,59608,8499,4750059.9,558.89,79.68,2.1,0.7,-0.112,30,37.8,60,112.6,28.09,70.05,4175661.32,1.2,9.53,568432.92,35.78,79.68,4750059.9,0.0009305453542371,0,0.138303583411622,0.294306133404912,0.567390283183465,0.534928197557374,0.465071802442625,0.603979331633337,0.0963125754932223,0.122450006710508,0.177258086162931,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,LEVETIRACETAM,59608,80,441,621,708,819,86,1004,22.2,123.4,210.45,30.99,216.18
2014,MEDICARE,methsuximide,METHSUXIMIDE,Neuromuscular Drugs,173,16,39170.29,2448.14,226.41,6.86,2.46,0.197,30,32.9,90,91.9,209.84,218.62,37822.66,0,7.69,1331.77,210.26,226.41,39170.29,7.6735308924e-06,0,0.520231213872832,0.156069364161849,0.323699421965317,0.658959537572254,0.341040462427745,,,,,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,METHSUXIMIDE,173,829,155,364,420,571,960,254,18.3,56.9,126.6,38.57,128.47
2014,MEDICARE,oxcarbazepine,OXCARBAZEPINE,Neuromuscular Drugs,15582,2086,976673.45,468.2,62.67,1.83,0.72,-0.138,30,34.1,60,86.2,32.84,56.14,874869.98,0,6.48,100987.21,36.43,62.67,976673.45,0.0001913321012024,0,0.344820947246823,0.365806700038505,0.28937235271467,0.534270311898344,0.465729688101655,0.55397253240919,0.102618405852907,0.161789243999486,0.181619817738416,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,OXCARBAZEPINE,15582,286,474,683,741,815,223,1052,17.1,79.9,115.76,21.36,119.52
2014,MEDICARE,perampanel,PERAMPANEL,Neuromuscular Drugs,55,15,29524.83,1968.32,536.81,20.95,11.25,,30,25.6,30,47.7,303.37,476.06,26183.46,1.68,60.22,3312.24,412.35,536.81,29524.83,5.783967775e-06,,,,,0.472727272727272,0.527272727272727,,,,,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,PERAMPANEL,55,884,184,160,197,270,1151,,8.6,37.7,415.32,129.91,413.98
2014,MEDICARE,phenobarbital,PHENOBARBITAL,Central Nervous System Drugs,8734,1014,244163.23,240.79,27.95,0.73,0.26,0.37,30,37.9,60,105.1,14.78,20.24,176854.6,0,7.67,67011.43,20.45,27.95,244163.23,4.78320198345e-05,0,0.0999542019693153,0.346004121822761,0.554041676207923,0.545912525761392,0.454087474238607,0.527707808564231,0.078200137394092,0.169338218456606,0.224753835585069,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,PHENOBARBITAL,8734,511,621,888,962,1014,277,144,22.8,147,25.6,14.88,27.01
2014,MEDICARE,phenytoin,PHENYTOIN,Neuromuscular Drugs,5116,629,211914.12,336.9,41.42,1.37,0.3,-0.06,30,30.2,90,137.3,27.82,35.82,183276.65,0,5.5,28163.09,31.06,41.42,211914.12,4.15143606638e-05,0,0.0994917904612978,0.301798279906176,0.598709929632525,0.52384675527756,0.476153244722439,0.494722439405785,0.075254104769351,0.164972634870992,0.26505082095387,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,PHENYTOIN,5116,532,541,786,808,990,358,849,16.9,139.6,35.49,13.5,36.3
2014,MEDICARE,phenytoin,PHENYTOIN SODIUM EXTENDED,Neuromuscular Drugs,32508,4078,1384928.78,339.6,42.6,1.04,0.36,0.212,30,40.6,90,117.3,21.28,31.25,1016177.59,1.2,11.28,366964.4,30.09,42.6,1384928.78,0.0002713100612012,0,0.0702288667404946,0.270794881259997,0.658976251999507,0.507259751445797,0.492740248554202,0.509197735941921,0.101974898486526,0.147286821705426,0.241540543866125,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,PHENYTOIN SODIUM EXTENDED,32508,222,539,780,866,956,139,235,24.8,102.1,34.65,24.07,41.65
2014,MEDICARE,primidone,PRIMIDONE,Neuromuscular Drugs,12530,2304,329362.58,142.95,26.28,0.55,0.22,-0.187,30,46.9,90,117.1,10.41,17.4,218127.06,4,8.82,110558.29,18.19,26.28,329362.58,6.45227271088e-05,0,0.0237829209896249,0.16145251396648,0.814764565043894,0.567677573822825,0.432322426177174,0.532083000798084,0.10095770151636,0.152354349561053,0.214604948124501,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,PRIMIDONE,12530,449,756,907,1040,1049,248,1113,27.6,117.9,24.73,12.6,27.46
2014,MEDICARE,rescue_diazepam,DIAZEPAM (ANTICONVULSANT),Neuromuscular Drugs,223,120,96050.26,800.41,430.71,61.49,183.65,-0.03,2,7,1,2.3,311.96,415.13,92574.57,0,15.45,3446.61,323.29,430.71,96050.26,1.88164202342e-05,0,0.457399103139013,0.376681614349775,0.16591928251121,0.448430493273542,0.551569506726457,0.511210762331838,0.0986547085201793,0.219730941704035,0.170403587443946,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,DIAZEPAM (ANTICONVULSANT),223,677,350,201,96,40,925,755,9.3,4,290.71,56.41,290.55
2014,MEDICARE,rufinamide,RUFINAMIDE,Neuromuscular Drugs,774,74,1512562.25,20440.03,1954.21,65.06,14.06,0.19,30,30,124,138.8,1898.7,1941.07,1502389.41,0,12.41,9610.76,1899.47,1954.21,1512562.25,0.0002963136895877,0,0.4328165374677,0.516795865633074,0.0503875968992248,0.55297157622739,0.447028423772609,0.683462532299741,0.0710594315245478,0.0723514211886304,0.17312661498708,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,RUFINAMIDE,774,211,46,67,92,241,707,269,7.3,108,1206.15,125.6,1219.67
2014,MEDICARE,tiagabine,TIAGABINE HCL,Neuromuscular Drugs,620,73,368982.19,5054.55,595.13,18.77,6.19,-0.172,30,31.6,60,96,465.49,588.82,365070.81,0,5.94,3683.44,491.75,595.13,368982.19,7.22842806047e-05,0,0.264516129032258,0.611290322580645,0.124193548387096,0.525806451612903,0.474193548387096,0.674193548387096,0.0903225806451612,0.153225806451612,0.082258064516129,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,TIAGABINE HCL,620,432,111,150,209,387,746,1098,15.5,105.9,543.27,32.43,547.01
2014,MEDICARE,topiramate,TOPIRAMATE,Neuromuscular Drugs,38154,6277,1627888.55,259.34,42.66,1.11,0.52,-0.139,30,38.4,60,81.5,11.6,37.89,1445830.69,1.2,4.74,180939.19,14.71,42.66,1627888.55,0.0003189063210378,0,0.298369764638045,0.433820831367615,0.267809403994338,0.725009173350107,0.274990826649892,0.591130680924673,0.0837657912669706,0.146118362425957,0.178985165382397,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,TOPIRAMATE,38154,198,598,778,856,888,123,1053,21.7,75.2,160.47,22.71,165.66
2014,MEDICARE,valproate,DIVALPROEX SODIUM,Neuromuscular Drugs,85271,10039,11990767.29,1194.41,140.61,4.34,1.56,0.485,30,32.3,60,89.6,72.12,132.3,11281917.24,0,8.2,699769.98,82.49,140.61,11990767.29,0.0023490130714875,0,0.238287342707368,0.395163654700894,0.366549002591736,0.474921133796953,0.525078866203046,0.612201100022281,0.0883770566781203,0.137326875491081,0.162094967808516,rxsummary2014.xlsx,https://www.health.state.mn.us/data/apcd/publicusefiles/docs/rxsummary2014.xlsx,2026-09-19,Drug,DIVALPROEX SODIUM,85271,29,273,482,541,650,64,107,15,85.3,162.54,35.35,167.92
